timestamp,pod,cpu,memory
2026-08-11T19:09:45+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,184m,17Mi
2026-08-11T19:09:45+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,142m,13Mi
2026-08-11T19:09:45+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T19:09:45+08:00,mongodb-0,291m,94Mi
2026-08-11T19:09:45+08:00,open5glos-7bb755b95f-bstb4,36m,8Mi
2026-08-11T19:09:48+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:48+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:48+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:48+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:09:50+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:50+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:50+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:50+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:09:52+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:52+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:52+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:52+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:09:54+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:54+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:54+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:54+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:09:56+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:56+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:56+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:56+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:09:58+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:09:58+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:09:58+08:00,mongodb-0,197m,234Mi
2026-08-11T19:09:58+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:10:01+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,29m,0Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,115m,69Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,45m,12Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,44m,7Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,57m,13Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,46m,10Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,60m,17Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,74m,13Mi
2026-08-11T19:10:01+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:01+08:00,mongodb-0,197m,234Mi
2026-08-11T19:10:01+08:00,open5glos-7bb755b95f-bstb4,3m,8Mi
2026-08-11T19:10:03+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:03+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:03+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:03+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:05+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:05+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:05+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:05+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:07+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:07+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:07+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:07+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:09+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:09+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:09+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:09+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:11+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:11+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:11+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:11+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:13+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:13+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:13+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:13+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:16+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,32m,3Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,51m,49Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,44m,23Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,42m,12Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,43m,7Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,44m,13Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:16+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T19:10:16+08:00,mongodb-0,143m,244Mi
2026-08-11T19:10:16+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:18+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,48m,49Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,44m,12Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,42m,7Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,14Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:18+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T19:10:18+08:00,mongodb-0,96m,95Mi
2026-08-11T19:10:18+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:20+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,48m,49Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,44m,12Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,42m,7Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,14Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:20+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T19:10:20+08:00,mongodb-0,96m,95Mi
2026-08-11T19:10:20+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:22+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,48m,49Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,44m,12Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,42m,7Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,14Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:22+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T19:10:22+08:00,mongodb-0,96m,95Mi
2026-08-11T19:10:22+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:24+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,48m,49Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,44m,12Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,42m,7Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,14Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,44m,10Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,48m,17Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,13Mi
2026-08-11T19:10:24+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T19:10:24+08:00,mongodb-0,96m,95Mi
2026-08-11T19:10:24+08:00,open5glos-7bb755b95f-bstb4,1m,8Mi
2026-08-11T19:10:26+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-amf-amf-b475fd8cb-pf7kf,48m,49Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-ausf-ausf-b5f58bf87-5wdc2,49m,21Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,44m,12Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,42m,7Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,42m,7Mi
2026-08-11T19:10:26+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,14Mi
