timestamp,pod,cpu,memory
2026-08-11T16:36:06+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,75m,30Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,39m,22Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,16m,12Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,38m,7Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,87m,12Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,61m,14Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,72m,13Mi
2026-08-11T16:36:06+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:06+08:00,mongodb-0,93m,83Mi
2026-08-11T16:36:09+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,75m,30Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,39m,22Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,16m,12Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,38m,7Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,87m,12Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,61m,14Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,72m,13Mi
2026-08-11T16:36:09+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:09+08:00,mongodb-0,93m,83Mi
2026-08-11T16:36:11+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,75m,30Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,39m,22Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,16m,12Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,38m,7Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,87m,12Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,61m,14Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,72m,13Mi
2026-08-11T16:36:11+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:11+08:00,mongodb-0,93m,83Mi
2026-08-11T16:36:13+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,75m,30Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,39m,22Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,16m,12Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,38m,7Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,87m,12Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,61m,14Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,72m,13Mi
2026-08-11T16:36:13+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:13+08:00,mongodb-0,93m,83Mi
2026-08-11T16:36:15+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,75m,30Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,39m,22Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,16m,12Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,38m,7Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,87m,12Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,61m,14Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,72m,13Mi
2026-08-11T16:36:15+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:15+08:00,mongodb-0,93m,83Mi
2026-08-11T16:36:17+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:17+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:17+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:19+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:19+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:19+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:21+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:21+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:21+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:24+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:24+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:24+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:26+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:26+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:26+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:28+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:28+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:28+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:30+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,45m,30Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,38m,22Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,48m,12Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,46m,7Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,40m,12Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,36m,13Mi
2026-08-11T16:36:30+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:30+08:00,mongodb-0,153m,83Mi
2026-08-11T16:36:32+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:32+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:32+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:34+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:34+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:34+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:36+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:36+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:36+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:39+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:39+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:39+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:41+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:41+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:41+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:43+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:43+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:43+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:45+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,30Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,22Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,36m,7Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,12Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,39m,14Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,37m,13Mi
2026-08-11T16:36:45+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:45+08:00,mongodb-0,137m,83Mi
2026-08-11T16:36:47+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,44m,17Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,36m,25Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,36m,12Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,37m,12Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,39m,10Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,14Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,41m,13Mi
2026-08-11T16:36:47+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:36:47+08:00,mongodb-0,141m,83Mi
2026-08-11T16:36:49+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
