2026-08-16T12:35:09.049903588Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:09.049903588Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:09.049903588Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:09.049903588Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:09.049903588Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:09.049903588Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:12.250345285Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:12.250345285Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:12.250345285Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:12.250345285Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:12.250345285Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:12.250345285Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:15.514902059Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:15.514902059Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:15.514902059Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:15.514902059Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:15.514902059Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:15.514902059Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:19.155438588Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:19.155438588Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:19.155438588Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:19.155438588Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:19.155438588Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:19.155438588Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:22.725377747Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:22.725377747Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:22.725377747Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:22.725377747Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:22.725377747Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:22.725377747Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:26.688155451Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:26.688155451Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:26.688155451Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:26.688155451Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:26.688155451Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:26.688155451Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:30.222806153Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:30.222806153Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:30.222806153Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:30.222806153Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:30.222806153Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:30.222806153Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:33.829566458Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:33.829566458Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:33.829566458Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:33.829566458Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:33.829566458Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:33.829566458Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:37.111304135Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:37.111304135Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:37.111304135Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:37.111304135Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:37.111304135Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:37.111304135Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:40.525043405Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:40.525043405Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Pending	false
2026-08-16T12:35:40.525043405Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:40.525043405Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:40.525043405Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:40.525043405Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:40.525043405Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:43.972009563Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:43.972009563Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	false
2026-08-16T12:35:43.972009563Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:43.972009563Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:43.972009563Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:43.972009563Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:43.972009563Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:47.265626807Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:47.265626807Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	false
2026-08-16T12:35:47.265626807Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:47.265626807Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:47.265626807Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:47.265626807Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:47.265626807Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:50.580487318Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:50.580487318Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	true
2026-08-16T12:35:50.580487318Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:50.580487318Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:50.580487318Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:50.580487318Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:50.580487318Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:53.987424841Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:53.987424841Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	true
2026-08-16T12:35:53.987424841Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:53.987424841Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:53.987424841Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:53.987424841Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:53.987424841Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:35:57.255292589Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:35:57.255292589Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	true
2026-08-16T12:35:57.255292589Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:35:57.255292589Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:35:57.255292589Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:35:57.255292589Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:35:57.255292589Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
2026-08-16T12:36:00.825780377Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-7v52x	Running	true
2026-08-16T12:36:00.825780377Z	amf	free5gc-free5gc-amf-amf-56bf898b9d-99w88	Running	true
2026-08-16T12:36:00.825780377Z	ausf	free5gc-free5gc-ausf-ausf-57f9c76db7-h6qfd	Running	true
2026-08-16T12:36:00.825780377Z	pcf	free5gc-free5gc-pcf-pcf-7f65b49fc-wgl7v	Running	true
2026-08-16T12:36:00.825780377Z	udm	free5gc-free5gc-udm-udm-5fdd6cfb9-jm5bb	Running	true
2026-08-16T12:36:00.825780377Z	udr	free5gc-free5gc-udr-udr-5f7bc847d7-mr42p	Running	true
2026-08-16T12:36:00.825780377Z	open5glos	open5glos-84bcd97c98-dtc9l	Running	true
